"id";"campaign_id";"coupon_id";"redemption_status";"customer_id";"age_range";"marital_status";"rented";"family_size";"no_of_children";"income_bracket"
933;13;110;0;205;"46-55";"Married";0;2;"";7
935;29;418;0;0;"";"";0;0;"";0
936;8;292;0;460;"70+";"Married";0;2;"";5
940;13;151;0;0;"";"";0;0;"";0
942;8;101;0;0;"";"";0;0;"";0
944;8;283;0;691;"46-55";"Married";0;4;"2";4
945;5;934;0;557;"26-35";"";0;3;"2";4
946;13;166;0;0;"";"";0;0;"";0
948;13;129;0;0;"";"";0;0;"";0
949;13;1070;0;0;"";"";0;0;"";0
951;12;1063;0;0;"";"";0;0;"";0
953;8;544;0;1178;"36-45";"Married";0;3;"1";4
955;7;687;0;665;"26-35";"Single";0;1;"";7
956;8;879;0;0;"";"";0;0;"";0
957;30;529;0;0;"";"";0;0;"";0
959;29;538;0;0;"";"";0;0;"";0
962;8;1059;0;0;"";"";0;0;"";0
963;13;434;0;0;"";"";0;0;"";0
965;8;247;0;7;"26-35";"";0;3;"1";3
966;30;1024;0;0;"";"";0;0;"";0
967;8;101;0;1581;"26-35";"";0;3;"1";1
968;13;734;0;0;"";"";0;0;"";0
969;13;152;0;0;"";"";0;0;"";0
970;13;140;0;0;"";"";0;0;"";0
973;26;898;0;0;"";"";0;0;"";0
974;8;922;0;0;"";"";0;0;"";0
975;13;134;0;1300;"18-25";"";0;1;"";5
977;8;604;0;0;"";"";0;0;"";0
978;26;775;0;0;"";"";0;0;"";0
979;29;3;0;1467;"36-45";"Married";0;2;"";5
981;26;1006;0;0;"";"";0;0;"";0
982;13;705;0;197;"18-25";"";0;4;"2";4
983;13;150;0;0;"";"";0;0;"";0
985;13;766;0;0;"";"";0;0;"";0
987;8;513;0;0;"";"";0;0;"";0
988;8;93;0;1003;"46-55";"";0;1;"";5
990;5;279;0;0;"";"";0;0;"";0
991;8;90;0;0;"";"";0;0;"";0
993;8;248;0;1579;"46-55";"";0;1;"";4
994;26;451;0;0;"";"";0;0;"";0
996;8;656;0;0;"";"";0;0;"";0
998;13;21;1;1457;"46-55";"Single";0;1;"";5
999;13;515;0;0;"";"";0;0;"";0
1001;26;1031;0;0;"";"";0;0;"";0
1002;13;1027;0;0;"";"";0;0;"";0
1003;8;59;0;1387;"46-55";"";0;1;"";1
1004;8;6;0;0;"";"";0;0;"";0
1007;8;99;0;0;"";"";0;0;"";0
1008;12;109;0;0;"";"";0;0;"";0
1009;8;296;0;0;"";"";0;0;"";0
1010;8;705;0;0;"";"";0;0;"";0
1011;13;166;0;74;"26-35";"Married";0;2;"";2
1012;30;865;0;0;"";"";0;0;"";0
1013;12;470;0;416;"36-45";"Married";1;4;"2";5
1016;26;306;0;0;"";"";0;0;"";0
1017;13;770;0;0;"";"";0;0;"";0
1018;7;687;0;1477;"46-55";"";0;1;"";5
1019;8;583;0;0;"";"";0;0;"";0
1020;13;470;0;0;"";"";0;0;"";0
1024;13;23;0;161;"46-55";"";0;1;"";1
1026;13;131;0;0;"";"";0;0;"";0
1030;5;689;0;0;"";"";0;0;"";0
1031;13;413;0;1347;"36-45";"";0;1;"";4
1032;13;672;0;440;"36-45";"Married";0;3;"1";8
1035;30;541;0;795;"46-55";"";0;2;"1";5
1036;26;2;0;0;"";"";0;0;"";0
1038;29;443;0;0;"";"";0;0;"";0
1039;8;865;0;0;"";"";0;0;"";0
1041;11;658;0;565;"26-35";"";0;3;"1";9
1042;8;579;0;0;"";"";0;0;"";0
1043;12;108;0;939;"70+";"Single";0;1;"";3
1046;8;1017;0;0;"";"";0;0;"";0
1047;8;55;0;0;"";"";0;0;"";0
1048;13;731;0;0;"";"";0;0;"";0
1050;9;578;0;877;"46-55";"Married";0;2;"";5
1052;13;516;0;0;"";"";0;0;"";0
1059;8;501;0;79;"26-35";"";0;2;"";4
1062;30;659;0;641;"46-55";"";0;1;"";5
1063;13;995;0;0;"";"";0;0;"";0
1064;11;1099;0;776;"46-55";"";0;1;"";2
1065;8;248;0;1408;"26-35";"Single";0;1;"";9
1066;9;287;0;0;"";"";0;0;"";0
1068;13;603;0;665;"26-35";"Single";0;1;"";7
1070;26;379;0;1320;"26-35";"";0;1;"";4
1071;13;588;0;930;"18-25";"";0;1;"";1
1072;30;474;0;0;"";"";0;0;"";0
1074;8;1086;0;0;"";"";0;0;"";0
1076;8;581;0;691;"46-55";"Married";0;4;"2";4
1077;8;69;0;516;"70+";"";0;2;"";4
1078;13;770;0;0;"";"";0;0;"";0
1079;10;934;0;844;"46-55";"";0;4;"2";5
1082;8;885;0;0;"";"";0;0;"";0
1083;13;1100;0;967;"36-45";"";0;1;"";5
1084;9;989;0;0;"";"";0;0;"";0
1085;2;583;0;375;"36-45";"Single";0;1;"";2
1086;26;776;0;0;"";"";0;0;"";0
1088;30;354;0;0;"";"";0;0;"";0
1089;13;891;0;0;"";"";0;0;"";0
1091;8;544;0;163;"26-35";"";0;3;"2";3
1093;8;812;0;703;"46-55";"Married";0;2;"";6
1094;26;358;0;506;"46-55";"Married";0;2;"";7
1095;28;977;0;0;"";"";0;0;"";0
1096;7;392;0;316;"56-70";"";0;1;"";9
1097;13;556;0;586;"46-55";"";0;1;"";4
1098;8;884;0;0;"";"";0;0;"";0
1100;8;430;0;1475;"70+";"";0;3;"2";1
1102;8;247;0;0;"";"";0;0;"";0
1103;30;997;0;641;"46-55";"";0;1;"";5
1104;26;754;0;402;"70+";"Married";0;3;"1";7
1106;28;1062;0;1547;"46-55";"Married";0;2;"";5
1108;30;479;0;0;"";"";0;0;"";0
1109;29;1081;0;1432;"26-35";"Single";0;1;"";4
1110;6;677;1;1192;"70+";"";0;1;"";2
1112;29;750;0;0;"";"";0;0;"";0
1115;13;170;0;872;"70+";"Married";0;2;"";7
1116;13;901;0;590;"36-45";"";0;2;"";1
1119;26;620;0;0;"";"";0;0;"";0
1121;11;1099;0;1451;"36-45";"";0;2;"";8
1122;13;168;0;0;"";"";0;0;"";0
1123;13;470;0;393;"46-55";"";0;1;"";5
1126;8;98;0;974;"46-55";"";0;1;"";2
1127;4;791;0;185;"46-55";"Single";0;1;"";7
1128;29;1040;0;0;"";"";0;0;"";0
1129;8;981;0;0;"";"";0;0;"";0
1130;9;468;0;119;"46-55";"";0;1;"";3
1131;13;420;0;0;"";"";0;0;"";0
1132;8;63;0;865;"26-35";"";0;1;"";7
1134;13;136;0;8;"26-35";"";0;4;"2";6
1135;13;763;0;835;"70+";"Married";0;2;"";5
1136;30;683;0;0;"";"";0;0;"";0
1138;30;343;0;0;"";"";0;0;"";0
1139;13;586;1;1136;"46-55";"Married";0;2;"";6
1140;30;616;0;0;"";"";0;0;"";0
1141;8;55;0;195;"26-35";"";0;2;"";5
1142;29;715;0;1384;"56-70";"Single";0;1;"";3
1144;8;1000;0;1375;"46-55";"Married";0;2;"";6
1145;9;18;0;15;"46-55";"Married";0;2;"";6
1147;8;276;0;1382;"36-45";"Married";0;4;"2";5
1150;28;525;0;590;"36-45";"";0;2;"";1
1151;13;608;0;0;"";"";0;0;"";0
1154;8;604;0;1046;"46-55";"Married";0;2;"";6
1156;2;744;0;679;"36-45";"Single";1;2;"";4
1159;30;351;0;619;"36-45";"Single";1;2;"1";4
1160;9;19;0;1412;"46-55";"";0;1;"";5
1163;13;138;0;441;"70+";"Single";0;1;"";2
1164;13;512;0;833;"56-70";"";0;2;"";4
1165;26;475;0;0;"";"";0;0;"";0
1167;3;389;0;1457;"46-55";"Single";0;1;"";5
1168;3;584;0;67;"36-45";"";0;2;"1";4
1169;29;943;0;0;"";"";0;0;"";0
1170;8;48;0;1064;"36-45";"Married";0;2;"";9
1172;29;1046;0;0;"";"";0;0;"";0
1173;5;455;0;1064;"36-45";"Married";0;2;"";9
1174;29;982;0;189;"26-35";"Married";0;4;"2";5
1176;5;663;0;823;"36-45";"";1;4;"2";2
1177;30;381;0;823;"36-45";"";1;4;"2";2
1178;5;455;0;565;"26-35";"";0;3;"1";9
1180;29;750;0;386;"36-45";"Married";0;4;"2";7
1181;30;428;0;11;"70+";"Single";0;2;"";1
1188;13;154;0;864;"56-70";"";0;1;"";5
1189;13;124;0;1103;"26-35";"Married";0;2;"";4
1190;30;1074;0;0;"";"";0;0;"";0
1191;26;375;0;0;"";"";0;0;"";0
1195;13;653;0;878;"70+";"Married";0;2;"";8
1196;13;25;0;703;"46-55";"Married";0;2;"";6
1200;30;1036;0;153;"46-55";"";1;1;"";5
1201;12;1075;0;1388;"46-55";"Married";0;2;"";5
1202;8;288;0;0;"";"";0;0;"";0
1203;8;808;0;0;"";"";0;0;"";0
1206;8;579;0;1451;"36-45";"";0;2;"";8
1207;7;392;0;0;"";"";0;0;"";0
1211;13;132;0;0;"";"";0;0;"";0
1213;13;168;0;0;"";"";0;0;"";0
1214;8;276;0;0;"";"";0;0;"";0
1218;30;354;0;0;"";"";0;0;"";0
1220;13;891;0;0;"";"";0;0;"";0
1221;8;296;0;243;"56-70";"Married";0;2;"";5
1222;8;654;0;0;"";"";0;0;"";0
1225;8;741;0;1551;"46-55";"Single";0;1;"";5
1227;13;744;0;0;"";"";0;0;"";0
1228;1;1026;0;0;"";"";0;0;"";0
1229;11;1012;0;750;"18-25";"Married";0;2;"";2
1230;8;723;0;0;"";"";0;0;"";0
1231;13;137;0;0;"";"";0;0;"";0
1232;8;902;0;0;"";"";0;0;"";0
1235;29;443;0;7;"26-35";"";0;3;"1";3
1236;4;16;0;0;"";"";0;0;"";0
1238;9;105;0;0;"";"";0;0;"";0
1240;8;62;0;0;"";"";0;0;"";0
1242;13;881;0;298;"70+";"";0;1;"";7
1243;13;844;0;0;"";"";0;0;"";0
1244;8;1059;0;0;"";"";0;0;"";0
1245;13;22;0;1295;"36-45";"Married";0;2;"";4
1249;13;137;0;926;"26-35";"Single";0;1;"";5
1250;28;378;0;1387;"46-55";"";0;1;"";1
1252;9;105;0;1318;"46-55";"Married";0;2;"";3
1253;26;735;0;1547;"46-55";"Married";0;2;"";5
1254;29;896;0;0;"";"";0;0;"";0
1255;30;980;0;833;"56-70";"";0;2;"";4
1256;13;470;0;0;"";"";0;0;"";0
1257;26;453;0;455;"46-55";"Single";0;2;"";5
1258;9;788;0;0;"";"";0;0;"";0
1259;8;694;0;347;"26-35";"Single";0;1;"";5
1260;12;109;0;649;"46-55";"Married";0;4;"2";2
1262;13;473;0;1333;"46-55";"";0;2;"";6
1265;8;1070;0;1512;"26-35";"Married";0;2;"";5
1266;8;10;0;0;"";"";0;0;"";0
1272;13;473;0;0;"";"";0;0;"";0
1274;8;906;0;504;"70+";"";0;3;"1";8
1275;29;800;0;0;"";"";0;0;"";0
1279;26;379;0;0;"";"";0;0;"";0
1281;8;60;0;0;"";"";0;0;"";0
1286;29;3;0;0;"";"";0;0;"";0
1287;4;651;0;0;"";"";0;0;"";0
1288;5;893;0;0;"";"";0;0;"";0
1290;13;992;0;107;"18-25";"";0;2;"";2
1291;26;519;0;1210;"46-55";"Married";0;2;"";5
1292;11;913;0;0;"";"";0;0;"";0
1293;8;447;0;1378;"26-35";"";0;4;"2";8
1294;29;787;0;911;"46-55";"Married";0;3;"1";8
1296;8;627;0;143;"70+";"";0;1;"";2
1297;26;1020;0;619;"36-45";"Single";1;2;"1";4
1299;8;269;0;0;"";"";0;0;"";0
1302;8;494;0;0;"";"";0;0;"";0
1303;8;1015;0;28;"46-55";"";0;2;"";1
1304;13;467;0;725;"56-70";"";1;3;"1";3
1305;8;11;0;0;"";"";0;0;"";0
1307;8;808;0;0;"";"";0;0;"";0
1308;30;1103;0;141;"56-70";"Married";0;2;"";9
1309;13;885;0;1344;"26-35";"Single";0;1;"";5
1310;13;744;0;0;"";"";0;0;"";0
1311;12;107;0;0;"";"";0;0;"";0
1312;8;1081;0;0;"";"";0;0;"";0
1313;29;3;0;0;"";"";0;0;"";0
1316;8;276;0;391;"46-55";"";0;1;"";8
1319;8;772;0;0;"";"";0;0;"";0
1324;12;526;0;0;"";"";0;0;"";0
1330;8;705;0;0;"";"";0;0;"";0
1331;13;1007;0;0;"";"";0;0;"";0
1333;26;630;0;0;"";"";0;0;"";0
1334;10;1043;0;0;"";"";0;0;"";0
1335;28;853;0;0;"";"";0;0;"";0
1336;8;911;0;888;"26-35";"Married";0;3;"1";4
1339;9;788;0;369;"56-70";"Married";0;2;"";4
1340;8;806;0;0;"";"";0;0;"";0
1341;13;685;0;0;"";"";0;0;"";0
1342;7;1102;0;0;"";"";0;0;"";0
1345;13;780;0;66;"46-55";"";0;1;"";6
1346;12;1063;0;1298;"26-35";"";0;2;"";3
1347;8;76;0;0;"";"";0;0;"";0
1348;29;696;0;386;"36-45";"Married";0;4;"2";7
1351;8;1058;0;579;"26-35";"Married";0;2;"";8
1352;13;130;0;1377;"26-35";"";0;1;"";5
1356;29;621;0;0;"";"";0;0;"";0
1357;8;1086;0;288;"46-55";"Married";0;2;"";3
1358;3;670;0;67;"36-45";"";0;2;"1";4
1360;8;757;0;0;"";"";0;0;"";0
1361;4;860;0;209;"26-35";"";0;1;"";6
1362;8;433;0;602;"18-25";"Married";0;2;"";11
1363;13;960;0;279;"18-25";"";0;1;"";3
1364;13;1033;0;1190;"56-70";"Single";0;1;"";6
1365;29;982;0;569;"46-55";"";0;1;"";9
1368;10;824;0;0;"";"";0;0;"";0
1370;8;90;0;1008;"36-45";"";0;2;"";4
1371;5;934;0;0;"";"";0;0;"";0
1372;8;1073;0;1259;"46-55";"Married";0;3;"1";5
1374;13;979;0;0;"";"";0;0;"";0
1375;29;674;0;386;"36-45";"Married";0;4;"2";7
1376;13;504;0;0;"";"";0;0;"";0
1379;8;806;0;0;"";"";0;0;"";0
1380;13;26;0;0;"";"";0;0;"";0
1383;4;591;0;0;"";"";0;0;"";0
1388;8;64;0;0;"";"";0;0;"";0
1389;11;795;0;0;"";"";0;0;"";0
1391;13;515;0;749;"36-45";"";0;4;"2";5
1393;5;455;0;7;"26-35";"";0;3;"1";3
1395;8;627;0;0;"";"";0;0;"";0
1396;8;293;0;1450;"36-45";"Single";1;1;"";4
1397;9;578;0;1417;"46-55";"Married";0;2;"";5
1398;7;986;0;0;"";"";0;0;"";0
1399;13;141;0;1491;"26-35";"";0;2;"";4
1402;29;416;0;0;"";"";0;0;"";0
1403;8;1018;0;0;"";"";0;0;"";0
1404;13;511;0;0;"";"";0;0;"";0
1405;29;443;0;874;"46-55";"Married";0;2;"";5
1406;27;1098;0;1192;"70+";"";0;1;"";2
1407;26;1000;0;0;"";"";0;0;"";0
1408;28;441;0;189;"26-35";"Married";0;4;"2";5
1409;11;795;0;0;"";"";0;0;"";0
1412;7;1050;0;0;"";"";0;0;"";0
1415;13;164;0;0;"";"";0;0;"";0
1416;8;82;0;450;"46-55";"Married";0;2;"";5
1418;8;772;0;498;"46-55";"Married";0;2;"";9
1419;30;921;0;0;"";"";0;0;"";0
1420;13;888;0;1533;"18-25";"";0;1;"";1
1421;13;152;0;0;"";"";0;0;"";0
1422;4;651;0;0;"";"";0;0;"";0
1424;7;1102;0;0;"";"";0;0;"";0
1425;9;578;0;0;"";"";0;0;"";0
1426;9;444;0;1520;"26-35";"Married";0;3;"1";8
1429;30;747;0;202;"46-55";"Married";0;2;"";6
1433;13;273;0;0;"";"";0;0;"";0
1434;29;613;0;865;"26-35";"";0;1;"";7
1435;8;58;0;0;"";"";0;0;"";0
1436;11;571;0;0;"";"";0;0;"";0
1437;30;354;0;0;"";"";0;0;"";0
1438;8;907;0;0;"";"";0;0;"";0
1439;8;470;0;0;"";"";0;0;"";0
1442;29;1046;0;855;"56-70";"Married";0;2;"";3
1443;13;756;0;279;"18-25";"";0;1;"";3
1444;8;49;0;1300;"18-25";"";0;1;"";5
1445;8;513;0;0;"";"";0;0;"";0
1446;30;747;0;1347;"36-45";"";0;1;"";4
1447;11;669;0;377;"18-25";"Married";1;3;"1";4
1448;9;896;0;0;"";"";0;0;"";0
1449;30;866;0;1258;"46-55";"";0;1;"";1
1451;13;754;1;1319;"46-55";"Single";0;1;"";7
1452;13;161;0;0;"";"";0;0;"";0
1453;13;465;0;929;"18-25";"";0;1;"";4
1455;8;772;0;0;"";"";0;0;"";0
1456;8;554;0;0;"";"";0;0;"";0
1461;7;392;0;0;"";"";0;0;"";0
1463;8;50;0;84;"46-55";"";0;1;"";8
1464;10;732;0;0;"";"";0;0;"";0
1465;8;433;0;84;"46-55";"";0;1;"";8
1466;11;506;0;0;"";"";0;0;"";0
1467;26;694;0;0;"";"";0;0;"";0
1471;13;125;0;978;"26-35";"Married";1;4;"2";7
1473;8;49;0;0;"";"";0;0;"";0
1474;8;437;0;0;"";"";0;0;"";0
1477;4;591;0;957;"26-35";"Married";0;2;"";5
1478;8;8;0;1085;"46-55";"";0;1;"";4
1479;8;470;0;544;"56-70";"Single";0;1;"";4
1480;8;544;0;1551;"46-55";"Single";0;1;"";5
1481;8;674;0;386;"36-45";"Married";0;4;"2";7
1483;8;51;0;0;"";"";0;0;"";0
1484;2;642;0;0;"";"";0;0;"";0
1485;13;422;0;1054;"36-45";"";0;1;"";5
1486;8;707;0;0;"";"";0;0;"";0
1488;8;804;0;0;"";"";0;0;"";0
1490;26;667;0;964;"46-55";"";0;1;"";5
1491;7;1102;0;0;"";"";0;0;"";0
1493;13;714;0;0;"";"";0;0;"";0
1498;13;679;0;724;"26-35";"";0;3;"1";6
1500;9;520;0;455;"46-55";"Single";0;2;"";5
1501;13;1114;0;686;"26-35";"";0;2;"";4
1502;26;407;0;642;"36-45";"";0;1;"";3
1503;8;69;0;0;"";"";0;0;"";0
1504;30;939;0;0;"";"";0;0;"";0
1505;13;25;0;1558;"36-45";"Married";0;3;"1";6
1506;26;634;0;958;"36-45";"Single";0;1;"";8
1508;9;896;0;665;"26-35";"Single";0;1;"";7
1509;13;644;0;428;"36-45";"";0;1;"";4
1510;8;481;0;0;"";"";0;0;"";0
1512;8;942;0;0;"";"";0;0;"";0
1513;5;955;0;1046;"46-55";"Married";0;2;"";6
1514;13;413;0;0;"";"";0;0;"";0
1515;13;139;0;401;"36-45";"Married";0;3;"1";4
1516;13;135;0;0;"";"";0;0;"";0
1522;8;77;0;1003;"46-55";"";0;1;"";5
1524;30;668;0;0;"";"";0;0;"";0
1525;9;607;0;15;"46-55";"Married";0;2;"";6
1526;13;979;0;1133;"46-55";"Married";0;2;"";9
1529;13;151;0;0;"";"";0;0;"";0
1530;26;636;0;131;"46-55";"";0;2;"";5
1532;8;65;0;186;"26-35";"";0;2;"";4
1533;8;1110;0;1373;"46-55";"Married";0;3;"1";4
1537;8;707;0;363;"36-45";"Married";0;3;"1";12
1538;8;81;0;743;"46-55";"Married";0;2;"";2
1542;8;292;0;248;"36-45";"Single";0;1;"";3
1544;7;691;0;0;"";"";0;0;"";0
1547;30;924;0;0;"";"";0;0;"";0
1548;5;689;0;0;"";"";0;0;"";0
1549;13;885;0;1339;"56-70";"Single";0;2;"";4
1550;11;1099;0;0;"";"";0;0;"";0
1553;8;906;0;0;"";"";0;0;"";0
1554;8;658;0;0;"";"";0;0;"";0
1558;13;891;0;550;"36-45";"";0;1;"";2
1559;13;144;0;988;"46-55";"";0;2;"";2
1561;10;431;0;0;"";"";0;0;"";0
1562;11;971;0;1259;"46-55";"Married";0;3;"1";5
1563;8;658;0;1537;"18-25";"";0;1;"";4
1564;30;946;0;0;"";"";0;0;"";0
1565;8;865;0;277;"18-25";"";0;2;"";5
1567;13;940;0;0;"";"";0;0;"";0
1568;30;914;0;0;"";"";0;0;"";0
1569;30;666;0;0;"";"";0;0;"";0
1570;26;569;0;1544;"46-55";"";0;1;"";4
1571;7;641;0;0;"";"";0;0;"";0
1573;8;623;0;0;"";"";0;0;"";0
1578;13;468;0;0;"";"";0;0;"";0
1579;26;322;0;0;"";"";0;0;"";0
1580;13;940;0;0;"";"";0;0;"";0
1582;30;351;0;0;"";"";0;0;"";0
1583;11;1012;0;0;"";"";0;0;"";0
1584;8;76;0;0;"";"";0;0;"";0
1585;8;92;0;0;"";"";0;0;"";0
1588;8;288;0;0;"";"";0;0;"";0
1591;8;437;0;0;"";"";0;0;"";0
1593;26;1115;0;0;"";"";0;0;"";0
1594;8;470;0;510;"26-35";"";0;2;"1";1
1596;30;360;0;58;"26-35";"";0;1;"";4
1597;13;888;0;174;"36-45";"";0;1;"";4
1598;13;542;0;0;"";"";0;0;"";0
1599;11;669;0;189;"26-35";"Married";0;4;"2";5
1601;8;1073;0;0;"";"";0;0;"";0
1603;11;571;0;0;"";"";0;0;"";0
1604;11;1044;0;1115;"46-55";"";0;2;"";3
1605;26;746;0;1298;"26-35";"";0;2;"";3
1606;13;1021;0;0;"";"";0;0;"";0
1607;8;705;0;0;"";"";0;0;"";0
1608;8;1085;0;19;"46-55";"";0;1;"";3
1609;26;262;0;524;"26-35";"";0;1;"";5
1615;8;1063;0;87;"46-55";"Single";0;2;"";4
1616;26;985;0;0;"";"";0;0;"";0
1617;29;443;0;0;"";"";0;0;"";0
1619;11;1012;0;724;"26-35";"";0;3;"1";6
1621;26;307;0;93;"56-70";"Married";0;2;"";3
1623;30;961;0;1387;"46-55";"";0;1;"";1
1624;13;731;0;1208;"56-70";"Married";0;2;"";9
1625;8;915;0;0;"";"";0;0;"";0
1626;26;473;0;0;"";"";0;0;"";0
1628;8;723;0;0;"";"";0;0;"";0
1629;13;758;0;87;"46-55";"Single";0;2;"";4
1630;13;155;0;0;"";"";0;0;"";0
1631;8;46;0;327;"36-45";"Married";0;3;"1";12
1635;13;1100;0;249;"26-35";"Single";0;1;"";5
1637;5;1043;0;1182;"26-35";"Married";0;3;"1";3
1638;7;1050;0;0;"";"";0;0;"";0
1639;26;749;0;0;"";"";0;0;"";0
1640;10;996;0;828;"18-25";"Single";1;2;"1";1
1641;8;674;1;0;"";"";0;0;"";0
1644;8;727;0;0;"";"";0;0;"";0
1646;29;975;0;0;"";"";0;0;"";0
1647;30;974;0;0;"";"";0;0;"";0
1648;11;669;0;0;"";"";0;0;"";0
1649;13;944;0;1460;"46-55";"Married";0;2;"";12
1650;13;949;0;740;"46-55";"Married";0;2;"";4
1653;13;734;0;0;"";"";0;0;"";0
1655;13;140;0;1216;"26-35";"";0;4;"2";8
1656;13;850;0;829;"46-55";"";0;1;"";1
1657;8;66;0;808;"70+";"Married";0;2;"";4
1658;4;651;0;416;"36-45";"Married";1;4;"2";5
1660;13;1070;0;1033;"36-45";"Single";0;1;"";1
1661;8;711;0;0;"";"";0;0;"";0
1663;13;504;0;515;"26-35";"Married";0;2;"";4
1664;13;120;0;0;"";"";0;0;"";0
1668;8;810;0;0;"";"";0;0;"";0
1669;8;75;0;0;"";"";0;0;"";0
1670;12;109;0;467;"46-55";"";0;1;"";3
1671;13;1112;0;0;"";"";0;0;"";0
1672;7;392;0;0;"";"";0;0;"";0
1675;8;738;0;78;"36-45";"Married";0;4;"2";8
1676;8;979;0;0;"";"";0;0;"";0
1678;13;117;0;937;"70+";"Married";0;2;"";2
1680;8;97;0;8;"26-35";"";0;4;"2";6
1681;26;489;0;0;"";"";0;0;"";0
1682;13;944;0;0;"";"";0;0;"";0
1683;12;470;0;0;"";"";0;0;"";0
1684;30;468;0;225;"46-55";"Married";0;4;"2";5
1685;13;121;0;0;"";"";0;0;"";0
1688;13;516;0;0;"";"";0;0;"";0
1690;30;431;0;0;"";"";0;0;"";0
1692;8;755;0;1141;"70+";"Married";0;2;"";6
1693;10;106;0;0;"";"";0;0;"";0
1694;13;578;0;541;"26-35";"Single";0;1;"";10
1695;8;77;0;0;"";"";0;0;"";0
1696;8;87;0;0;"";"";0;0;"";0
1699;13;24;0;860;"26-35";"Single";0;1;"";1
1701;10;457;0;0;"";"";0;0;"";0
1705;30;625;0;490;"36-45";"";0;1;"";5
1706;13;694;0;0;"";"";0;0;"";0
1707;8;567;0;1136;"46-55";"Married";0;2;"";6
1709;29;619;0;0;"";"";0;0;"";0
1710;8;583;0;195;"26-35";"";0;2;"";5
1714;8;747;0;1056;"36-45";"";0;1;"";2
1715;13;434;0;1284;"36-45";"Single";1;2;"";4
1718;26;375;0;0;"";"";0;0;"";0
1719;8;53;0;1461;"46-55";"Married";0;2;"";8
1721;13;786;0;524;"26-35";"";0;1;"";5
1723;8;75;0;0;"";"";0;0;"";0
1724;5;663;0;0;"";"";0;0;"";0
1725;13;625;0;0;"";"";0;0;"";0
1729;8;879;0;966;"46-55";"";0;4;"2";2
1732;9;691;0;0;"";"";0;0;"";0
1733;13;157;0;627;"46-55";"";0;4;"2";4
1736;26;319;0;0;"";"";0;0;"";0
1737;26;476;0;0;"";"";0;0;"";0
1738;12;109;0;905;"36-45";"Married";0;2;"";1
1743;8;72;0;952;"46-55";"Married";0;4;"2";5
1745;29;787;0;338;"46-55";"";0;1;"";5
1746;3;321;0;1025;"46-55";"Married";0;2;"";5
1747;13;979;0;1187;"26-35";"Single";0;1;"";5
1756;13;773;0;0;"";"";0;0;"";0
1758;13;244;0;89;"46-55";"";0;1;"";3
1760;30;439;0;0;"";"";0;0;"";0
1761;8;68;0;0;"";"";0;0;"";0
1762;8;293;0;823;"36-45";"";1;4;"2";2
1763;8;99;0;0;"";"";0;0;"";0
1768;8;80;0;1210;"46-55";"Married";0;2;"";5
1771;7;1102;0;561;"36-45";"Married";0;2;"";4
1772;30;1036;0;38;"46-55";"Single";0;2;"";5
1773;9;19;0;1398;"36-45";"Single";0;1;"";2
1774;13;719;0;565;"26-35";"";0;3;"1";9
1775;30;1074;0;1384;"56-70";"Single";0;1;"";3
1776;26;870;0;751;"26-35";"Single";0;1;"";5
1779;2;744;0;0;"";"";0;0;"";0
1781;13;468;0;179;"46-55";"";0;1;"";4
1782;13;979;0;1023;"18-25";"Single";1;4;"3+";1
1784;13;1032;0;581;"46-55";"";0;1;"";2
1785;8;919;0;0;"";"";0;0;"";0
1787;26;350;0;0;"";"";0;0;"";0
1789;13;293;0;888;"26-35";"Married";0;3;"1";4
1790;29;1081;0;0;"";"";0;0;"";0
1791;8;1002;0;754;"46-55";"";0;1;"";2
1792;9;989;0;205;"46-55";"Married";0;2;"";7
1795;5;1105;0;8;"26-35";"";0;4;"2";6
1797;13;124;0;552;"70+";"Married";0;2;"";4
1798;9;578;1;0;"";"";0;0;"";0
1802;8;46;0;167;"46-55";"";0;2;"";4
1804;29;696;0;0;"";"";0;0;"";0
1806;13;780;0;0;"";"";0;0;"";0
1809;8;532;0;1136;"46-55";"Married";0;2;"";6
1810;8;544;0;0;"";"";0;0;"";0
1812;13;120;0;0;"";"";0;0;"";0
1813;8;470;0;189;"26-35";"Married";0;4;"2";5
1814;30;276;0;0;"";"";0;0;"";0
1816;30;4;0;0;"";"";0;0;"";0
1817;8;915;0;0;"";"";0;0;"";0
1818;8;757;0;1187;"26-35";"Single";0;1;"";5
1821;9;18;0;0;"";"";0;0;"";0
1823;8;276;0;271;"36-45";"";0;3;"1";4
1824;13;586;0;620;"26-35";"Married";0;3;"1";4
1827;8;269;0;1058;"46-55";"Married";0;3;"1";5
1828;8;792;0;0;"";"";0;0;"";0
1832;8;102;0;1520;"26-35";"Married";0;3;"1";8
1833;26;375;0;0;"";"";0;0;"";0
1834;5;955;0;1491;"26-35";"";0;2;"";4
1837;13;130;0;0;"";"";0;0;"";0
1840;9;870;0;0;"";"";0;0;"";0
1841;13;1028;0;0;"";"";0;0;"";0
1843;8;83;0;958;"36-45";"Single";0;1;"";8
1844;8;86;0;0;"";"";0;0;"";0
1845;10;824;0;1441;"36-45";"";0;3;"1";2
1851;28;650;0;189;"26-35";"Married";0;4;"2";5
1853;5;689;0;1332;"36-45";"Married";0;2;"";8
1857;30;894;0;0;"";"";0;0;"";0
1859;8;383;0;0;"";"";0;0;"";0
1860;30;355;0;195;"26-35";"";0;2;"";5
1861;26;569;1;15;"46-55";"Married";0;2;"";6
